Farm,Field,Crop,Activity Name,Date Due,Date & Time Started,Date & Time Completed,Active Ingredient,Cumulative Area (acre),Total Application Rate (gal/acre),Volume Rate (gal/acre),Harvested Weight (ton),Canal Level PSI,Flow Meter,Rain Meter,Sentek 1 Sensor Depth,Solar Radiation,Temp,Wind Direction
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Nitrogen,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Phosphate,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Potash,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Sodium,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Sulfur,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,Zinc,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Compost Application,10/13/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Disc with Flat Roller,11/15/2020,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,10/30/2020,,,Water,1.3,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,10/30/2020,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,11/30/2020,,,Water,1.3,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,11/30/2020,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,1/16/2021,,,Water,1.3,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,1/16/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,2/18/2021,,,Water,1.3,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Flood Irrigation - Well,2/18/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Fungicide Application,1/13/2021,,,Chlorothalonil,1.3,0,1.25,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Fungicide Application,1/13/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Harrow Bed,4/6/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Make Flood Irrigation Checks,10/16/2020,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Open Drains,10/18/2020,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Open Drains,1/14/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Planting - Drill - Triticale,10/15/2020,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Raking,3/30/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Soil Sampling,10/12/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Triticale,Swathing,3/20/2021,,,,2.59,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Baling,4/5/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Close Drains,1/10/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Close Drains,2/28/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Aluminium,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Boron,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Calcium,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Copper,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Iron,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Magnesium,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Manganese,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Nitrogen,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Phosphate,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Potash,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Sodium,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Sulfur,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,Zinc,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Compost Application,10/13/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Disc with Flat Roller,11/15/2020,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,10/30/2020,,,Water,0.61,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,10/30/2020,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,11/30/2020,,,Water,0.61,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,11/30/2020,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,1/16/2021,,,Water,0.61,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,1/16/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,2/18/2021,,,Water,0.61,100,"13,577.14",0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Flood Irrigation - Well,2/18/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Fungicide Application,1/13/2021,,,Chlorothalonil,0.61,0,1.25,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Fungicide Application,1/13/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Harrow Bed,4/6/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Make Flood Irrigation Checks,10/16/2020,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Open Drains,10/18/2020,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Open Drains,1/14/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Planting - Drill - Triticale,10/15/2020,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Raking,3/30/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Soil Sampling,10/12/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Triticale,Swathing,3/20/2021,,,,1.23,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Cattle Grazing,4/1/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,4/1/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,4/22/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,5/13/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,6/3/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,6/24/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,7/15/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,8/5/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,8/26/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,9/16/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,2.53,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC01,Pasture,Flood Irrigation- MID,10/7/2021,,,,2.53,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Cattle Grazing,4/1/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,4/1/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,4/22/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,5/13/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,6/3/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,6/24/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,7/15/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,8/5/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,8/26/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,9/16/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,2.94,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC02,Pasture,Flood Irrigation- MID,10/7/2021,,,,2.94,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Cattle Grazing,4/1/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,4/1/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,4/22/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,5/13/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,6/3/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,6/24/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,7/15/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,8/5/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,8/26/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,9/16/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,2.86,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC03,Pasture,Flood Irrigation- MID,10/7/2021,,,,2.86,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Cattle Grazing,4/1/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,4/1/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,4/22/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,5/13/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,6/3/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,6/24/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,7/15/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,8/5/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,8/26/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,9/16/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,2.8,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC04,Pasture,Flood Irrigation- MID,10/7/2021,,,,2.8,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Cattle Grazing,4/1/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,4/1/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,4/22/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,5/13/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,6/3/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,6/24/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,7/15/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,8/5/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,8/26/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,9/16/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,6.57,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07a,Pasture,Flood Irrigation- MID,10/7/2021,,,,6.57,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Cattle Grazing,4/1/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,4/1/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,4/22/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,5/13/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,6/3/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,6/24/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,7/15/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,8/5/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,8/26/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,9/16/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,2.22,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC07b,Pasture,Flood Irrigation- MID,10/7/2021,,,,2.22,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Cattle Grazing,4/1/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,4/1/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,4/22/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,5/13/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,6/3/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,6/24/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,7/15/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,8/5/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,8/26/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,9/16/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,9.7,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC08,Pasture,Flood Irrigation- MID,10/7/2021,,,,9.7,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Cattle Grazing,4/1/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,4/1/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,4/1/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
